,ID,Country,Managed By,Fulfill Via,Shipment Mode,PQ_Sent_Date,PO_Sent_Date,Scheduled Delivery Date,Delivered_Date,Delivery Recorded Date,Product Group,Sub Classification,Vendor,Unit of Measure (Per Pack),Quantity,Value,Pack Price,Unit Price,Manufacturing Site,First Line Designation,Insurance_USD,Freight_Cost_USD,Weight_KG,Year,Lead_Time_Days,Delivery_Delay_Days,On_Time_Flag,Procurement_Days,Reporting_Lag_Days,Freight_Cost_Per_KG,Freight_Pct_of_Value,Total_Landed_Cost,Order_Year,Order_Month,Order_Quarter,Order_Size_Category
10079,86482,Zimbabwe,PMO - US,From RDC,Truck,2011-10-04,,2012-08-14,2012-06-27,2012-06-27,ARV,Adult,SCMS from RDC,60,20000,48800.0,2.44,0.04,"Aurobindo Unit III, India",No,80.52,5530.11,7095.0,,,-48.0,True,,0.0,0.7794376321353065,0.1133219262295082,54410.63,,,,Large
10080,86483,Zimbabwe,PMO - US,From RDC,Truck,2011-10-04,,2012-08-14,2012-06-27,2012-06-27,ARV,Adult,SCMS from RDC,60,49037,119650.28,2.44,0.04,Hetero Unit III Hyderabad IN,No,197.42,5530.11,7095.0,,,-48.0,True,,0.0,0.7794376321353065,0.04621894741909505,125377.81,,,,Large
10081,86484,Mozambique,PMO - US,From RDC,Truck,2012-03-16,,2012-08-21,2012-08-22,2012-08-22,ARV,Pediatric,SCMS from RDC,240,24496,47767.2,1.95,0.01,"Aurobindo Unit III, India",Yes,66.97,6483.81,9080.0,,,1.0,False,,0.0,0.7140759911894273,0.13573770285886552,54317.979999999996,,,,Large
10082,86485,Zimbabwe,PMO - US,From RDC,Truck,2011-10-04,,2012-10-16,2012-06-27,2012-06-27,ARV,Adult,SCMS from RDC,60,71030,333841.0,4.7,0.08,"Strides, Bangalore, India.",No,550.84,5530.11,7114.0,,,-111.0,True,,0.0,0.7773559179083497,0.016565101350642968,339921.95,,,,Large
10083,86486,Nigeria,PMO - US,From RDC,Air Charter,2012-03-01,,2012-08-02,2012-06-03,2012-06-03,ARV,Adult,SCMS from RDC,60,40000,440000.0,11.0,0.18,"Aurobindo Unit III, India",No,616.88,17090.0,14964.0,,,-60.0,True,,0.0,1.1420743116813685,0.03884090909090909,457706.88,,,,Large
10084,86487,Nigeria,PMO - US,From RDC,Air Charter,2012-03-01,,2012-08-02,2012-06-03,2012-06-03,ARV,Adult,SCMS from RDC,30,75000,415500.0,5.54,0.18,"Aurobindo Unit VII, IN",No,582.53,17090.0,11969.0,,,-60.0,True,,0.0,1.4278552928398363,0.041131167268351386,433172.53,,,,Large
10085,86488,Tanzania,PMO - US,From RDC,Truck,2011-08-22,,2012-08-07,2012-07-25,2012-07-25,ARV,Pediatric,SCMS from RDC,240,26439,51556.05,1.95,0.01,"Aurobindo Unit III, India",Yes,85.07,3853.89,9907.0,,,-13.0,True,,0.0,0.38900676289492275,0.07475145981897371,55495.01,,,,Large
10086,86489,Mozambique,PMO - US,From RDC,Truck,2012-03-16,,2012-09-04,2012-08-22,2012-08-22,ARV,Pediatric,SCMS from RDC,240,54128,105549.6,1.95,0.01,"Aurobindo Unit III, India",No,147.98,6483.81,22479.0,,,-13.0,True,,0.0,0.2884385426397972,0.061429034311830645,112181.39,,,,Large
10087,86490,Zambia,PMO - US,From RDC,Truck,2012-03-08,,2012-08-23,2012-07-30,2012-07-30,ARV,Adult,SCMS from RDC,30,125000,888750.0,7.11,0.24,"Aurobindo Unit III, India",No,1246.03,16040.39,33909.0,,,-24.0,True,,0.0,0.4730422601669173,0.018048258790436006,906036.42,,,,Large
10088,86491,Zambia,PMO - US,From RDC,Truck,2012-03-08,,2012-08-23,2012-07-30,2012-07-30,ARV,Adult,SCMS from RDC,30,425,3021.75,7.11,0.24,Mylan (formerly Matrix) Nashik,No,4.24,16040.39,33909.0,,,-24.0,True,,0.0,0.4730422601669173,5.3083114089517665,19066.38,,,,Small
10089,86492,Zambia,PMO - US,From RDC,Truck,2012-03-08,,2012-07-26,2012-07-30,2012-07-30,ARV,Adult,SCMS from RDC,30,70156,267294.36,3.81,0.13,"Aurobindo Unit III, India",Yes,374.75,18219.83,6022.0,,,4.0,False,,0.0,3.025544669545002,0.06816391486898565,285888.94,,,,Large
10090,86493,Côte d'Ivoire,PMO - US,From RDC,Air,2011-11-11,,2012-07-31,2012-07-31,2012-07-31,ARV,Adult,SCMS from RDC,60,50000,490500.0,9.81,0.16,"Strides, Bangalore, India.",Yes,687.68,11702.27,5625.0,,,0.0,True,,0.0,2.080403555555556,0.02385783893985729,502889.95,,,,Large
10091,86494,Tanzania,PMO - US,From RDC,Truck,2012-01-31,,2012-08-31,2012-08-22,2012-08-22,ARV,Adult,SCMS from RDC,30,153642,2310775.68,15.04,0.5,Mylan (formerly Matrix) Nashik,No,3239.71,9601.38,30606.0,,,-9.0,True,,0.0,0.3137090766516369,0.004155046326262183,2323616.77,,,,Large
10092,86496,Nigeria,PMO - US,From RDC,Air Charter,2011-12-08,,2012-07-30,2012-07-24,2012-07-24,ARV,Adult,SCMS from RDC,30,7000,92890.0,13.27,0.44,Mylan (formerly Matrix) Nashik,Yes,130.23,16532.5,858.0,,,-6.0,True,,0.0,19.26864801864802,0.1779793303907848,109552.73,,,,Medium
10093,86497,Nigeria,PMO - US,From RDC,Air Charter,2012-03-01,,2012-08-02,2012-07-24,2012-07-24,ARV,Adult,SCMS from RDC,60,120036,1177553.16,9.81,0.16,Mylan (formerly Matrix) Nashik,No,1650.93,16532.5,37944.0,,,-9.0,True,,0.0,0.4357078853046595,0.014039705859224224,1195736.5899999999,,,,Large
10094,86498,Nigeria,PMO - US,From RDC,Air Charter,2011-12-08,,2012-07-30,2012-07-24,2012-07-24,ARV,Adult,SCMS from RDC,30,69356,1043114.24,15.04,0.5,Mylan (formerly Matrix) Nashik,Yes,1462.45,16532.5,8038.0,,,-6.0,True,,0.0,2.0567927345110726,0.015849174870817603,1061109.19,,,,Large
10095,86499,Côte d'Ivoire,PMO - US,From RDC,Truck,2012-04-19,,2012-08-15,2012-08-15,2012-08-15,ARV,Adult,SCMS from RDC,60,10080,22377.6,2.22,0.04,Hetero Unit III Hyderabad IN,No,31.37,4754.52,740.0,,,0.0,True,,0.0,6.425027027027028,0.21246782496782501,27163.489999999998,,,,Large
10096,86500,Rwanda,PMO - US,From RDC,Air,2012-05-11,,2012-08-24,2012-07-31,2012-07-31,ARV,Adult,SCMS from RDC,60,12548,165006.2,13.15,0.22,Mylan (formerly Matrix) Nashik,Yes,231.34,21520.66,1297.0,,,-24.0,True,,0.0,16.592644564379338,0.13042334166837366,186758.2,,,,Large
10097,86501,Uganda,PMO - US,From RDC,Air,2012-05-15,,2012-09-11,2012-08-08,2012-08-08,ARV,Adult,SCMS from RDC,120,2427,72033.36,29.68,0.25,Mylan (formerly Matrix) Nashik,Yes,100.99,7263.17,647.0,,,-34.0,True,,0.0,11.225919629057188,0.10083064291322798,79397.52,,,,Medium
10098,86502,Côte d'Ivoire,PMO - US,From RDC,Truck,2011-12-21,,2012-08-31,2012-08-12,2012-08-12,ARV,Adult,SCMS from RDC,30,7684,29276.04,3.81,0.13,"Strides, Bangalore, India.",No,41.05,16898.58,4883.0,,,-19.0,True,,0.0,3.4606962932623393,0.5772153610939185,46215.670000000006,,,,Medium
10099,86503,Rwanda,PMO - US,From RDC,Air,2012-05-11,,2012-08-31,2012-08-16,2012-08-16,ARV,Adult,SCMS from RDC,60,629,8271.35,13.15,0.22,"Aurobindo Unit III, India",Yes,11.6,1618.12,67.0,,,-15.0,True,,0.0,24.151044776119402,0.1956294921627062,9901.070000000002,,,,Small
10100,86504,Ethiopia,PMO - US,From RDC,Air,2012-07-23,,2012-08-30,2012-08-30,2012-08-30,ARV,Pediatric,SCMS from RDC,240,30000,58500.0,1.95,0.01,"Aurobindo Unit III, India",Yes,82.02,33216.14,11101.0,,,0.0,True,,0.0,2.9921754796865145,0.5677972649572649,91798.16,,,,Large
10101,86505,Nigeria,PMO - US,From RDC,Air Charter,2012-03-01,,2012-08-20,2012-08-14,2012-08-14,ARV,Adult,SCMS from RDC,30,23000,305210.0,13.27,0.44,Mylan (formerly Matrix) Nashik,Yes,427.9,18461.23,2437.0,,,-6.0,True,,0.0,7.575391875256463,0.06048697618033485,324099.13,,,,Large
10102,86506,Nigeria,PMO - US,From RDC,Air,2012-03-01,,2012-08-31,2012-08-14,2012-08-14,ARV,Adult,SCMS from RDC,60,132919,1303935.39,9.81,0.16,Mylan (formerly Matrix) Nashik,Yes,1828.12,18461.22,18953.0,,,-17.0,True,,0.0,0.9740526565715191,0.014158078798674222,1324224.73,,,,Large
10103,86507,Guyana,PMO - US,From RDC,Air,2012-07-05,,2012-10-02,2012-08-29,2012-08-29,ARV,Pediatric,SCMS from RDC,240,129,1612.5,12.5,0.05,"Aurobindo Unit III, India",No,2.26,4718.3,38.0,,,-34.0,True,,0.0,124.16578947368421,2.926077519379845,6333.06,,,,Small
10104,86508,"Congo, DRC",PMO - US,From RDC,Air,2012-05-15,,2013-02-14,2013-02-14,2013-02-14,ARV,Adult,SCMS from RDC,60,458,1016.76,2.22,0.04,Hetero Unit III Hyderabad IN,No,1.43,25634.47,3637.0,,,0.0,True,,0.0,7.048245806983778,25.21191825012786,26652.66,,,,Small
10105,86509,"Congo, DRC",PMO - US,From RDC,Air,2012-05-15,,2013-02-14,2013-02-14,2013-02-14,ARV,Adult,SCMS from RDC,60,4027,39504.87,9.81,0.16,Hetero Unit III Hyderabad IN,No,55.39,25634.47,3637.0,,,0.0,True,,0.0,7.048245806983778,0.6488939211798443,65194.73,,,,Medium
10106,86510,Nigeria,PMO - US,From RDC,Air,2012-03-01,,2012-08-31,2012-08-13,2012-08-13,ARV,Adult,SCMS from RDC,60,86761,209961.62,2.42,0.04,Hetero Unit III Hyderabad IN,No,294.37,18461.22,9697.0,,,-18.0,True,,0.0,1.9038073631019905,0.08792664106897252,228717.21,,,,Large
10107,86511,Uganda,PMO - US,From RDC,Air,2012-06-06,,2012-10-29,2012-10-29,2012-10-29,ARV,Adult,SCMS from RDC,30,24799,137386.46,5.54,0.18,Mylan (formerly Matrix) Nashik,No,192.62,19667.94,3865.0,,,0.0,True,,0.0,5.088729624838292,0.14315777551878112,157247.02,,,,Large
10108,86512,Uganda,PMO - US,From RDC,Truck,2012-05-09,,2012-10-31,2012-10-31,2012-10-31,ARV,Adult,SCMS from RDC,30,19078,105692.12,5.54,0.18,Hetero Unit III Hyderabad IN,Yes,148.18,11846.85,2030.0,,,0.0,True,,0.0,5.835886699507389,0.11208829948722762,117687.15,,,,Large
10109,86513,Tanzania,PMO - US,From RDC,Truck,2012-01-31,,2012-11-15,2012-11-15,2012-11-15,ARV,Adult,SCMS from RDC,120,16114,472301.34,29.31,0.24,Mylan (formerly Matrix) Nashik,Yes,662.17,6052.1,4256.0,,,0.0,True,,0.0,1.4220159774436092,0.012814064851054626,479015.61,,,,Large
10110,86514,South Sudan,PMO - US,From RDC,Air,2012-08-17,,2012-11-15,2012-10-23,2012-10-23,ARV,Adult,SCMS from RDC,60,225,544.5,2.42,0.04,Mylan (formerly Matrix) Nashik,No,0.76,4934.43,513.0,,,-23.0,True,,0.0,9.618771929824561,9.062314049586778,5479.6900000000005,,,,Small
10111,86515,Mozambique,PMO - US,From RDC,Truck,2012-06-28,,2012-10-30,2012-10-10,2012-10-10,ARV,Adult,SCMS from RDC,60,49999,490490.19,9.81,0.16,Hetero Unit III Hyderabad IN,No,687.67,3855.94,9370.0,,,-20.0,True,,0.0,0.4115197438633938,0.007861400856967191,495033.8,,,,Large
10112,86516,Zambia,PMO - US,From RDC,Truck,2012-04-27,,2012-10-10,2012-10-05,2012-10-05,ARV,Adult,SCMS from RDC,30,60000,862800.0,14.38,0.48,Mylan (formerly Matrix) Nashik,No,1209.65,34356.26,26199.0,,,-5.0,True,,0.0,1.3113576854078401,0.0398194946685211,898365.91,,,,Large
10113,86517,Zimbabwe,PMO - US,From RDC,Truck,2012-05-15,,2012-10-31,2012-10-05,2012-10-05,ARV,Adult,SCMS from RDC,60,100000,981000.0,9.81,0.16,Hetero Unit III Hyderabad IN,Yes,1375.36,8751.99,14115.0,,,-26.0,True,,0.0,0.6200488841657811,0.008921498470948011,991127.35,,,,Large
10114,86518,South Sudan,PMO - US,From RDC,Air,2012-08-17,,2012-11-30,2012-11-30,2012-11-30,ARV,Adult,SCMS from RDC,60,300,2316.0,7.72,0.13,Mylan (formerly Matrix) Nashik,Yes,3.25,742.98,25.0,,,0.0,True,,0.0,29.7192,0.32080310880829016,3062.23,,,,Small
10115,86519,Côte d'Ivoire,PMO - US,From RDC,Truck,2012-04-19,,2012-10-30,2012-10-24,2012-10-24,ARV,Adult,SCMS from RDC,30,83,302.12,3.64,0.12,Hetero Unit III Hyderabad IN,No,0.42,17129.96,6242.0,,,-6.0,True,,0.0,2.7443063120794617,56.699192373891165,17432.499999999996,,,,Small
10116,86520,Zimbabwe,PMO - US,From RDC,Truck,2012-05-15,,2012-10-31,2012-10-18,2012-10-18,ARV,Adult,SCMS from RDC,60,1006,7766.32,7.72,0.13,Mylan (formerly Matrix) Nashik,No,10.89,,,,,-13.0,True,,0.0,,,,,,,Medium
10117,86521,Zimbabwe,PMO - US,From RDC,Truck,2012-05-15,,2012-10-31,2012-10-18,2012-10-18,ARV,Adult,SCMS from RDC,30,16799,90042.64,5.36,0.18,Hetero Unit III Hyderabad IN,No,126.24,,,,,-13.0,True,,0.0,,,,,,,Large
10118,86522,Tanzania,PMO - US,From RDC,Truck,2012-05-02,,2012-11-30,2012-10-31,2012-10-31,ARV,Adult,SCMS from RDC,30,43040,283633.6,6.59,0.22,Mylan (formerly Matrix) Nashik,No,397.65,7134.39,12181.0,,,-30.0,True,,0.0,0.5856982185370659,0.025153543162728255,291165.64,,,,Large
10119,86523,Zambia,PMO - US,From RDC,Truck,2012-04-27,,2012-10-31,2012-10-19,2012-10-19,ARV,Adult,SCMS from RDC,60,45531,111095.64,2.44,0.04,Hetero Unit III Hyderabad IN,No,155.76,16697.66,7567.0,,,-12.0,True,,0.0,2.2066419981498613,0.150299867753586,127949.06,,,,Large
10120,86524,Tanzania,PMO - US,From RDC,Truck,2012-02-15,,2012-11-30,2012-11-06,2012-11-06,ARV,Pediatric,SCMS from RDC,60,14798,63631.4,4.3,0.07,"Cipla, Goa, India",No,89.21,8977.0,3526.0,,,-24.0,True,,0.0,2.5459444129325015,0.14107814695260515,72697.61,,,,Large
10121,86525,Uganda,PMO - US,From RDC,Air,2012-08-30,,2012-11-08,2012-10-29,2012-10-29,ARV,Adult,SCMS from RDC,30,2700,10287.0,3.81,0.13,"Aurobindo Unit III, India",Yes,14.42,2154.1,234.0,,,-10.0,True,,0.0,9.205555555555556,0.2094002138621561,12455.52,,,,Medium
10122,86526,Côte d'Ivoire,PMO - US,From RDC,Truck,2012-09-11,,2013-01-31,2012-10-24,2012-10-24,ARV,Pediatric,SCMS from RDC,240,3000,6300.0,2.1,0.01,"Aurobindo Unit III, India",Yes,8.83,5971.13,1152.0,,,-99.0,True,,0.0,5.183272569444444,0.9477984126984127,12279.960000000001,,,,Medium
10123,86527,Zambia,PMO - US,From RDC,Truck,2012-04-27,,2012-12-17,2012-12-17,2012-12-17,ARV,Adult,SCMS from RDC,30,132175,871033.25,6.59,0.22,Mylan (formerly Matrix) Nashik,No,1221.19,25636.2,12561.0,,,0.0,True,,0.0,2.0409362311917842,0.029431941892000105,897890.6399999999,,,,Large
10124,86528,Zambia,PMO - US,From RDC,Truck,2012-04-27,,2012-12-17,2012-12-17,2012-12-17,ARV,Adult,SCMS from RDC,30,107000,1538660.0,14.38,0.48,Mylan (formerly Matrix) Nashik,No,2157.2,25636.2,12561.0,,,0.0,True,,0.0,2.0409362311917842,0.016661380681892036,1566453.4,,,,Large
10125,86529,Uganda,PMO - US,From RDC,Truck,2012-08-30,,2012-12-06,2012-11-20,2012-11-20,ARV,Adult,SCMS from RDC,60,25,169.0,6.76,0.11,Hetero Unit III Hyderabad IN,Yes,0.24,5220.79,1.0,,,-16.0,True,,0.0,5220.79,30.89224852071006,5390.03,,,,Small
10126,86530,Uganda,PMO - US,From RDC,Air,2012-10-10,,2012-12-07,2012-11-28,2012-11-28,ARV,Adult,SCMS from RDC,120,8335,222544.5,26.7,0.22,"Aurobindo Unit III, India",Yes,275.29,10977.65,2034.0,,,-9.0,True,,0.0,5.397074729596853,0.04932788723154245,233797.44,,,,Medium
10127,86531,Mozambique,PMO - US,From RDC,Truck,2012-06-28,,2013-01-11,2013-01-11,2013-01-11,ARV,Adult,SCMS from RDC,30,1928,7345.68,3.81,0.13,Mylan (formerly Matrix) Nashik,No,10.3,7433.02,12104.0,,,0.0,True,,0.0,0.6140961665565102,1.0118899815946243,14789.0,,,,Medium
10128,86532,Nigeria,PMO - US,From RDC,Air,2012-05-23,,2012-12-04,2012-12-04,2012-12-04,ARV,Adult,SCMS from RDC,60,138508,1332446.96,9.62,0.16,Mylan (formerly Matrix) Nashik,No,1868.09,51090.0,50634.0,,,0.0,True,,0.0,1.009005806375163,0.038342989652661294,1385405.05,,,,Large
10129,86533,Côte d'Ivoire,PMO - US,From RDC,Truck,2012-04-19,,2012-12-31,2012-12-06,2012-12-06,ARV,Adult,SCMS from RDC,30,25644,340295.88,13.27,0.44,Mylan (formerly Matrix) Nashik,No,477.09,17192.4,4409.0,,,-25.0,True,,0.0,3.8993876162395105,0.050521916398165036,357965.37000000005,,,,Large
10130,86534,Côte d'Ivoire,PMO - US,From RDC,Truck,2012-07-24,,2013-02-01,2013-01-14,2013-01-14,ARV,Adult,SCMS from RDC,60,25740,198712.8,7.72,0.13,Hetero Unit III Hyderabad IN,No,278.6,9879.25,2705.0,,,-18.0,True,,0.0,3.652218114602588,0.04971622361518735,208870.65,,,,Large
10131,86535,Côte d'Ivoire,PMO - US,From RDC,Truck,2012-07-24,,2013-02-01,2013-01-14,2013-01-14,ARV,Pediatric,SCMS from RDC,60,6800,18768.0,2.76,0.05,Mylan (formerly Matrix) Nashik,No,26.31,9879.25,2705.0,,,-18.0,True,,0.0,3.652218114602588,0.5263880008525149,28673.56,,,,Medium
10132,86536,Côte d'Ivoire,PMO - US,From RDC,Truck,2012-09-06,,2013-02-27,2013-01-14,2013-01-14,ARV,Adult,SCMS from RDC,30,1800,40500.0,22.5,0.75,"Aurobindo Unit III, India",Yes,56.78,2148.5,174.0,,,-44.0,True,,0.0,12.347701149425287,0.053049382716049386,42705.28,,,,Medium
10133,86537,Tanzania,PMO - US,From RDC,Truck,2012-08-24,,2013-03-04,2013-03-04,2013-03-04,ARV,Adult,SCMS from RDC,120,17201,459266.7,26.7,0.22,Mylan (formerly Matrix) Nashik,No,643.89,6031.15,4758.0,,,0.0,True,,0.0,1.267580916351408,0.013132129980248947,465941.74000000005,,,,Large
10134,86538,Mozambique,PMO - US,From RDC,Truck,2012-06-28,,2013-01-11,2013-01-11,2013-01-11,ARV,Adult,SCMS from RDC,60,67609,650398.58,9.62,0.16,"Aurobindo Unit III, India",No,911.86,7433.02,18031.0,,,0.0,True,,0.0,0.41223559425433975,0.011428407485145495,658743.46,,,,Large
10135,86539,Côte d'Ivoire,PMO - US,From RDC,Air,2012-07-24,,2013-02-28,2013-01-25,2013-01-25,ARV,Pediatric,SCMS from RDC,90,4000,29200.0,7.3,0.08,"Strides, Bangalore, India.",Yes,40.94,3138.35,244.0,,,-34.0,True,,0.0,12.862090163934425,0.1074777397260274,32379.289999999997,,,,Medium
10136,86540,Zimbabwe,PMO - US,From RDC,Truck,2012-09-11,,2012-12-21,2012-12-13,2012-12-13,ARV,Adult,SCMS from RDC,30,48072,171136.32,3.56,0.12,Mylan (formerly Matrix) Nashik,No,239.93,10075.8,5754.0,,,-8.0,True,,0.0,1.7510948905109487,0.0588758715858796,181452.05,,,,Large
10137,86541,"Congo, DRC",PMO - US,From RDC,Air,2012-11-16,,2013-09-11,2013-09-11,2013-09-11,ARV,Adult,SCMS from RDC,30,897,4314.57,4.81,0.16,"Cipla, Kurkumbh, India",No,5.34,40434.04,5897.0,,,0.0,True,,0.0,6.856713583177887,9.371510950106268,44753.95,,,,Small
10138,86543,Uganda,PMO - US,From RDC,Air,2012-12-13,,2013-02-22,2013-02-25,2013-02-25,ARV,Adult,SCMS from RDC,60,2250,15210.0,6.76,0.11,"Cipla, Goa, India",No,18.81,3255.61,177.0,,,3.0,False,,0.0,18.393276836158194,0.2140440499671269,18484.420000000002,,,,Medium
10139,86544,Uganda,PMO - US,From RDC,Air,2012-10-10,,2013-02-11,2013-03-07,2013-03-07,ARV,Adult,SCMS from RDC,30,13620,65512.2,4.81,0.16,Hetero Unit III Hyderabad IN,No,91.85,13252.2,2261.0,,,24.0,False,,0.0,5.861211853162318,0.2022859864269556,78856.25,,,,Large
10140,86545,Mozambique,PMO - US,From RDC,Truck,2012-11-12,,2013-03-22,2013-03-22,2013-03-22,ARV,Adult,SCMS from RDC,30,38000,135280.0,3.56,0.12,"Hetero, Jadcherla, unit 5, IN",Yes,167.34,7733.77,3140.0,,,0.0,True,,0.0,2.4629840764331212,0.05716861324659965,143181.11,,,,Large
10141,86548,"Congo, DRC",PMO - US,From RDC,Air,2012-11-20,,2013-03-18,2013-08-08,2013-08-08,ARV,Pediatric,SCMS from RDC,60,3960,16434.0,4.15,0.07,Mylan (formerly Matrix) Nashik,No,20.33,9687.69,112.0,,,143.0,False,,0.0,86.49723214285714,0.5894906900328587,26142.020000000004,,,,Medium
10142,86549,"Congo, DRC",PMO - US,From RDC,Air,2012-11-20,,2013-03-18,2013-08-08,2013-08-08,ARV,Pediatric,SCMS from RDC,30,42,462.0,11.0,0.37,"Aurobindo Unit III, India",No,0.57,9687.69,112.0,,,143.0,False,,0.0,86.49723214285714,20.969025974025975,10150.26,,,,Small
10143,86550,Côte d'Ivoire,PMO - US,From RDC,Truck,2012-09-11,,2013-02-28,2013-02-28,2013-02-28,ARV,Adult,SCMS from RDC,60,64160,550492.8,8.58,0.14,Hetero Unit III Hyderabad IN,No,771.79,36857.21,13509.0,,,0.0,True,,0.0,2.7283448071655934,0.06695311909619889,588121.8,,,,Large
10144,86551,Nigeria,PMO - US,From RDC,Air Charter,2012-08-09,,2013-03-15,2013-02-25,2013-02-25,ARV,Adult,SCMS from RDC,30,66700,404869.0,6.07,0.2,"Aurobindo Unit III, India",Yes,567.63,37242.5,12046.0,,,-18.0,True,,0.0,3.091690187614146,0.09198654379564748,442679.13,,,,Large
10145,86552,Nigeria,PMO - US,From RDC,Air Charter,2012-08-09,,2013-03-15,2013-02-25,2013-02-25,ARV,Adult,SCMS from RDC,30,52546,318954.22,6.07,0.2,Hetero Unit III Hyderabad IN,No,447.17,37242.5,12046.0,,,-18.0,True,,0.0,3.091690187614146,0.11676440587617873,356643.88999999996,,,,Large
10146,86553,Zimbabwe,PMO - US,From RDC,Truck,2012-09-11,,2013-03-14,2013-03-14,2013-03-14,ARV,Adult,SCMS from RDC,30,20519,96439.3,4.7,0.16,"Aurobindo Unit VII, IN",No,135.21,9405.81,23677.0,,,0.0,True,,0.0,0.39725514212104573,0.09753088211963379,105980.32,,,,Large
10147,86554,Zimbabwe,PMO - US,From RDC,Truck,2012-09-11,,2013-04-15,2013-03-23,2013-03-23,ARV,Adult,SCMS from RDC,60,29131,65836.06,2.26,0.04,Hetero Unit III Hyderabad IN,No,92.3,49580.17,8615.0,,,-23.0,True,,0.0,5.755098084735925,0.7530853152512468,115508.53,,,,Large
10148,86555,Zambia,PMO - US,From RDC,Truck,2013-01-28,,2013-06-25,2013-04-01,2013-04-01,ARV,Adult,SCMS from RDC,60,38929,87979.54,2.26,0.04,Hetero Unit III Hyderabad IN,Yes,108.83,16295.56,2462.0,,,-85.0,True,,0.0,6.618830219333875,0.1852198818043377,104383.93,,,,Large
10149,86556,Guyana,PMO - US,From RDC,Air,2013-01-28,,2013-04-18,2013-03-15,2013-03-15,ARV,Adult,SCMS from RDC,120,2871,71085.96,24.76,0.21,Mylan (formerly Matrix) Nashik,No,87.93,12862.56,1283.0,,,-34.0,True,,0.0,10.025378020265004,0.18094374754170864,84036.45,,,,Medium
10150,86558,Zimbabwe,PMO - US,From RDC,Truck,2012-09-11,,2013-04-15,2013-04-08,2013-04-08,ARV,Adult,SCMS from RDC,30,138974,653177.8,4.7,0.16,Hetero Unit III Hyderabad IN,Yes,915.76,14451.68,14845.0,,,-7.0,True,,0.0,0.973504883799259,0.022125185516102965,668545.2400000001,,,,Large
10151,86559,Burundi,PMO - US,From RDC,Air,2013-02-20,,2013-05-02,2013-03-29,2013-03-29,ARV,Pediatric,SCMS from RDC,240,564,1099.8,1.95,0.01,"Aurobindo Unit III, India",Yes,1.36,1551.32,210.0,,,-34.0,True,,0.0,7.387238095238095,1.4105473722494999,2652.48,,,,Small
10152,86561,Mozambique,PMO - US,From RDC,Truck,2013-03-19,,2013-06-06,2013-06-20,2013-06-20,ARV,Adult,SCMS from RDC,60,660,4798.2,7.27,0.12,"Cipla, Goa, India",No,5.94,7852.98,36920.0,,,14.0,False,,0.0,0.21270260021668472,1.6366512442165813,12657.12,,,,Small
10153,86562,Mozambique,PMO - US,From RDC,Truck,2013-03-19,,2013-06-06,2013-06-20,2013-06-20,ARV,Adult,SCMS from RDC,60,184,1203.36,6.54,0.11,"Cipla, Goa, India",No,1.49,7852.98,36920.0,,,14.0,False,,0.0,0.21270260021668472,6.525877542879936,9057.83,,,,Small
10154,86563,Uganda,PMO - US,From RDC,Air,2012-11-01,,2013-08-09,2013-08-09,2013-08-09,ARV,Adult,SCMS from RDC,60,32298,72993.48,2.26,0.04,Hetero Unit III Hyderabad IN,No,90.29,6506.75,5426.0,,,0.0,True,,0.0,1.1991798746774789,0.08914152332509699,79590.51999999999,,,,Large
10155,86564,South Sudan,PMO - US,From RDC,Air,2013-01-16,,2013-04-30,2013-04-24,2013-04-24,ARV,Adult,SCMS from RDC,30,2100,6993.0,3.33,0.11,"Strides, Bangalore, India.",No,8.65,12356.0,1309.0,,,-6.0,True,,0.0,9.439266615737203,1.7669097669097669,19357.65,,,,Medium
10156,86565,South Sudan,PMO - US,From RDC,Air,2013-01-16,,2013-04-30,2013-04-24,2013-04-24,ARV,Adult,SCMS from RDC,60,1702,12373.54,7.27,0.12,"Cipla, Goa, India",No,15.31,12356.0,1309.0,,,-6.0,True,,0.0,9.439266615737203,0.998582459021428,24744.850000000002,,,,Medium
10157,86566,Nigeria,PMO - US,From RDC,Air Charter,2012-11-15,,2013-05-21,2013-05-03,2013-05-03,ARV,Adult,SCMS from RDC,120,50000,1089000.0,21.78,0.18,"Aurobindo Unit III, India",No,1347.09,14547.55,16376.0,,,-18.0,True,,0.0,0.88834574987787,0.013358631772268136,1104894.6400000001,,,,Large
10158,86567,Zambia,PMO - US,From RDC,Air,2013-03-26,,2013-06-28,2013-05-14,2013-05-14,ARV,Adult,SCMS from RDC,30,18216,110571.12,6.07,0.2,Mylan (formerly Matrix) Nashik,Yes,136.78,7513.5,1500.0,,,-45.0,True,,0.0,5.009,0.06795174002035975,118221.4,,,,Large
10159,86568,Mozambique,PMO - US,From RDC,Truck,2012-11-12,,2013-08-01,2013-08-01,2013-08-01,ARV,Adult,SCMS from RDC,60,108700,932646.0,8.58,0.14,Mylan (formerly Matrix) Nashik,No,1153.68,29935.05,36920.0,,,0.0,True,,0.0,0.8108085048754062,0.03209690493499141,963734.7300000001,,,,Large
10160,86569,Nigeria,PMO - US,From RDC,Air Charter,2012-11-15,,2013-05-21,2013-05-03,2013-05-03,ARV,Pediatric,SCMS from RDC,90,848,6190.4,7.3,0.08,"Strides, Bangalore, India.",Yes,7.66,14547.55,73.0,,,-18.0,True,,0.0,199.28150684931506,2.35001776944947,20745.609999999997,,,,Small
